Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
RNU1-4	RNU1-4	chr1	-	16514122	16514285	0.008798	0.010870	0.019460
RNVU1-18	RNVU1-18	chr1	-	16514122	16514285	0.000383	0.000473	0.000847
LINC01783	LINC01783	chr1	-	16533891	16535652	0.000000	0.000000	0.000000
MIR3675	MIR3675	chr1	+	16548914	16859021	0.0	0.0	0.0
NBPF1	NBPF1	chr1	-	16562323	16613564	3.498849	4.322762	7.739176
CROCCP2	CROCCP2	chr1	-	16618256	16630906	0.000000	0.000000	0.000000
MST1P2	MST1P2	chr1	+	16645574	16650420	0.000000	0.000000	0.000000
RNU1-1	RNU1-1	chr1	-	16666785	16666948	0.202293	0.249929	0.447456
RNU1-2	RNU1-2	chr1	-	16666785	16666948	0.041934	0.051809	0.092755
RNU1-3	RNU1-3	chr1	-	16666785	16666948	0.001802	0.002226	0.003986
RNU1-4	RNU1-4	chr1	-	16666785	16666948	0.008693	0.010740	0.019228
RNVU1-18	RNVU1-18	chr1	-	16666785	16666948	0.000374	0.000462	0.000827
ESPNP	ESPNP	chr1	-	16691218	16720157	0.000000	0.000000	0.000000
RNU1-1	RNU1-1	chr1	+	16740516	16740679	0.203918	0.251937	0.451051
RNU1-2	RNU1-2	chr1	+	16740516	16740679	0.040963	0.050609	0.090607
RNU1-3	RNU1-3	chr1	+	16740516	16740679	0.001653	0.002042	0.003656
RNU1-4	RNU1-4	chr1	+	16740516	16740679	0.008229	0.010167	0.018202
RNVU1-18	RNVU1-18	chr1	+	16740516	16740679	0.000332	0.000410	0.000734
MST1L	MST1L	chr1	-	16754634	16764480	0.0	0.0	0.0
LOC112267871	LOC112267871	chr1	+	16872226	16874096	0.000000	0.000000	0.000000
LOC105376805	LOC105376805	chr1	-	16888538	16889666	0.0	0.0	0.0
RNU1-1	RNU1-1	chr1	+	16895980	16896143	0.189546	0.234181	0.419261
RNU1-2	RNU1-2	chr1	+	16895980	16896143	0.000000	0.000000	0.000000
RNU1-3	RNU1-3	chr1	+	16895980	16896143	0.000000	0.000000	0.000000
RNU1-4	RNU1-4	chr1	+	16895980	16896143	0.000000	0.000000	0.000000
RNVU1-18	RNVU1-18	chr1	+	16895980	16896143	0.000000	0.000000	0.000000
CROCC	CROCC	chr1	+	16921931	16972960	0.000000	0.000000	0.000000
MFAP2	MFAP2	chr1	-	16974504	16981586	4.585538	6.104774	10.929567
ATP13A2	ATP13A2	chr1	-	16985958	17011928	0.191441	0.236522	0.423452
SDHB	SDHB	chr1	-	17018726	17054032	106.577377	131.674393	235.740768
PADI2	PADI2	chr1	-	17066761	17119451	0.000000	0.000000	0.000000
LINC02783	LINC02783	chr1	+	17189789	17196387	0.0	0.0	0.0
PADI1	PADI1	chr1	+	17205128	17246007	0.0	0.0	0.0
PADI3	PADI3	chr1	+	17249098	17284232	0.000000	0.000000	0.000000
MIR3972	MIR3972	chr1	+	17277889	17277975	0.000000	0.000000	0.000000
PADI4	PADI4	chr1	+	17308197	17364004	0.0	0.0	0.0
PADI6	PADI6	chr1	+	17372196	17401699	0.0	0.0	0.0
RCC2	RCC2	chr1	-	17406760	17439677	9.217251	11.427205	20.458483
ARHGEF10L	ARHGEF10L	chr1	+	17539698	17697875	0.000000	0.000000	0.000000
ACTL8	ACTL8	chr1	+	17755333	17827063	0.000000	0.000000	0.000000
LINC01654	LINC01654	chr1	+	18065657	18074411	0.0	0.0	0.0
IGSF21	IGSF21	chr1	+	18107798	18378483	0.0	0.0	0.0
KLHDC7A	KLHDC7A	chr1	+	18480930	18485986	0.0	0.0	0.0
PAX7	PAX7	chr1	+	18630846	18748866	0.0	0.0	0.0
TAS1R2	TAS1R2	chr1	-	18839599	18859660	0.0	0.0	0.0
ALDH4A1	ALDH4A1	chr1	-	18871430	18902799	2.308061	3.244462	5.808662
MIR4695	MIR4695	chr1	-	18883202	18883275	0.000000	0.000000	0.000000
MIR1290	MIR1290	chr1	-	18897071	18897148	0.000000	0.000000	0.000000
IFFO2	IFFO2	chr1	-	18904280	18956676	0.607737	0.750848	1.344266
UBR4	UBR4	chr1	-	19074511	19210266	3.274548	4.045644	7.243042
EMC1-AS1	EMC1-AS1	chr1	+	19210386	19240704	3.350704	6.249535	11.188736
EMC1	EMC1	chr1	-	19215661	19251524	0.664034	0.820402	1.468791
MRTO4	MRTO4	chr1	+	19251805	19260128	1.202050	1.485111	2.658840
AKR7L	AKR7L	chr1	-	19265982	19274122	0.000000	0.000000	0.000000
AKR7A3	AKR7A3	chr1	-	19282573	19288770	0.0	0.0	0.0
LOC100506730	LOC100506730	chr1	-	19293247	19295736	0.113253	0.139922	0.250507
AKR7A2	AKR7A2	chr1	-	19302708	19312146	0.359910	0.463234	0.829342
SLC66A1	SLC66A1	chr1	+	19312326	19332428	2.083738	3.576113	6.402426
CAPZB	CAPZB	chr1	-	19338775	19485539	22.904902	114.168198	204.398895
LOC105378614	LOC105378614	chr1	-	19591802	19596832	0.000000	0.000000	0.000000
MICOS10	MICOS10	chr1	+	19596977	19629821	40.081287	112.870781	202.076080
MICOS10-NBL1	MICOS10-NBL1	chr1	+	19596979	19658452	0.159175	0.196658	0.352083
RPS14P3	RPS14P3	chr1	+	19607807	19608644	2.113365	2.611024	4.674597
NBL1	NBL1	chr1	+	19643229	19658456	3.083763	25.714905	46.038200
HTR6	HTR6	chr1	+	19664875	19680966	0.000000	0.000000	0.000000
TMCO4	TMCO4	chr1	-	19682213	19799916	0.615049	1.630103	2.918424
RNF186	RNF186	chr1	-	19814029	19815283	0.0	0.0	0.0
OTUD3	OTUD3	chr1	+	19882395	19912944	0.813367	1.004900	1.799104
PLA2G2E	PLA2G2E	chr1	-	19920009	19923617	0.0	0.0	0.0
PLA2G2A	PLA2G2A	chr1	-	19975431	19980434	0.0	0.0	0.0
PLA2G5	PLA2G5	chr1	+	20070194	20091911	0.0	0.0	0.0
PLA2G2D	PLA2G2D	chr1	-	20111941	20119566	0.0	0.0	0.0
PLA2G2F	PLA2G2F	chr1	+	20139323	20150381	0.0	0.0	0.0
LOC117779438	LOC117779438	chr1	+	20154214	20160568	0.0	0.0	0.0
PLA2G2C	PLA2G2C	chr1	-	20163055	20186518	0.0	0.0	0.0
UBXN10	UBXN10	chr1	+	20186096	20196050	0.0	0.0	0.0
LINC01757	LINC01757	chr1	+	20243095	20244654	0.0	0.0	0.0
VWA5B1	VWA5B1	chr1	+	20290875	20359518	0.0	0.0	0.0
LINC01141	LINC01141	chr1	-	20359801	20428794	0.0	0.0	0.0
CAMK2N1	CAMK2N1	chr1	-	20482391	20486210	0.121238	0.149787	0.268169
MUL1	MUL1	chr1	-	20499448	20508151	6.500001	8.030632	14.377490
FAM43B	FAM43B	chr1	+	20552573	20555020	0.0	0.0	0.0
CDA	CDA	chr1	+	20589097	20618903	0.000000	0.000000	0.000000
PINK1	PINK1	chr1	+	20633458	20651511	9.883915	12.211396	21.862442
MIR6084	MIR6084	chr1	+	20633679	20633788	0.000000	0.000000	0.000000
PINK1-AS	PINK1-AS	chr1	-	20642657	20652193	0.455779	0.563107	1.008147
DDOST	DDOST	chr1	-	20651778	20661369	57.935619	71.578392	128.149033
KIF17	KIF17	chr1	-	20664014	20718007	0.350103	0.432546	0.774400
SH2D5	SH2D5	chr1	-	20719731	20732703	0.272447	0.341522	0.611437
HP1BP3	HP1BP3	chr1	-	20740266	20787307	9.100846	19.558117	35.015507
EIF4G3	EIF4G3	chr1	-	20806292	21176897	1.629367	3.825583	6.849060
MIR1256	MIR1256	chr1	-	20988314	20988432	0.000000	0.000000	0.000000
ECE1	ECE1	chr1	-	21217250	21345504	10.959402	14.709897	26.335587
ECE1-AS1	ECE1-AS1	chr1	+	21293290	21299869	0.000000	0.000000	0.000000
NBPF3	NBPF3	chr1	+	21440137	21484900	1.158914	1.547420	2.770394
ALPL	ALPL	chr1	+	21508984	21578410	0.000000	0.000000	0.000000
RAP1GAP	RAP1GAP	chr1	-	21596221	21669357	0.000000	0.000000	0.000000
USP48	USP48	chr1	-	21678299	21783199	1.375193	2.042077	3.655994
LDLRAD2	LDLRAD2	chr1	+	21812265	21825223	0.000000	0.000000	0.000000
HSPG2	HSPG2	chr1	-	21822244	21937310	0.067256	0.083094	0.148765
CELA3B	CELA3B	chr1	+	21977022	21989354	0.000000	0.000000	0.000000
CELA3A	CELA3A	chr1	+	22001657	22012542	0.000000	0.000000	0.000000
LINC01635	LINC01635	chr1	-	22023994	22026048	0.000000	0.000000	0.000000
LINC00339	LINC00339	chr1	+	22025191	22031224	2.281761	15.336725	27.457817
CDC42	CDC42	chr1	+	22052709	22101360	23.516768	56.311569	100.816353
WNT4	WNT4	chr1	-	22117313	22143097	0.0	0.0	0.0
MIR4418	MIR4418	chr1	+	22266239	22266300	0.0	0.0	0.0
ZBTB40	ZBTB40	chr1	+	22451851	22531157	0.686051	0.847603	1.517491
EPHA8	EPHA8	chr1	+	22563489	22603595	0.0	0.0	0.0
MIR6127	MIR6127	chr1	-	22633258	22633366	0.0	0.0	0.0
C1QA	C1QA	chr1	+	22636628	22639682	0.0	0.0	0.0
C1QC	C1QC	chr1	+	22643633	22648108	0.0	0.0	0.0
C1QB	C1QB	chr1	+	22653236	22661636	0.0	0.0	0.0
EPHB2	EPHB2	chr1	+	22710838	22921500	0.203340	0.251223	0.449772
MIR4684	MIR4684	chr1	+	22719517	22719598	0.000000	0.000000	0.000000
MIR4253	MIR4253	chr1	-	22863159	22863226	0.000000	0.000000	0.000000
LACTBL1	LACTBL1	chr1	-	22953043	22972866	0.000000	0.000000	0.000000
TEX46	TEX46	chr1	-	23010834	23015852	0.0	0.0	0.0
KDM1A	KDM1A	chr1	+	23019468	23083689	28.436621	35.337914	63.266567
MIR3115	MIR3115	chr1	+	23044305	23044372	0.000000	0.000000	0.000000
LUZP1	LUZP1	chr1	-	23084023	23168858	3.113561	3.870160	6.928868
HTR1D	HTR1D	chr1	-	23191895	23217502	2.446211	3.022249	5.410826
LINC01355	LINC01355	chr1	-	23281309	23285518	0.053546	0.066155	0.118440
HNRNPR	HNRNPR	chr1	-	23304690	23344284	14.624359	18.282564	32.731842
ZNF436	ZNF436	chr1	-	23359448	23369836	0.435616	0.576887	1.032819
ZNF436-AS1	ZNF436-AS1	chr1	+	23368971	23371837	1.159400	1.432417	2.564502
TCEA3	TCEA3	chr1	-	23380909	23424748	2.919516	3.607009	6.457739
ASAP3	ASAP3	chr1	-	23428563	23484179	0.035578	0.056879	0.101832
E2F2	E2F2	chr1	-	23506438	23531233	3.522018	4.351389	7.790429
LOC101928163	LOC101928163	chr1	+	23521930	23528419	0.000000	0.000000	0.000000
ID3	ID3	chr1	-	23557926	23559501	394.467377	487.357208	872.530823
MDS2	MDS2	chr1	+	23627334	23640568	0.0	0.0	0.0
RPL11	RPL11	chr1	+	23691779	23696835	1348.587036	1823.220093	3264.167725
ELOA	ELOA	chr1	+	23743366	23762059	11.351756	14.024886	25.109190
ELOA-AS1	ELOA-AS1	chr1	-	23760382	23778297	0.109072	0.134756	0.241259
PITHD1	PITHD1	chr1	+	23778418	23788232	17.533098	21.661821	38.781834
LYPLA2	LYPLA2	chr1	+	23791145	23795539	27.354322	33.795765	60.505608
GALE	GALE	chr1	-	23795599	23800754	0.000000	0.000000	0.000000
HMGCL	HMGCL	chr1	-	23801877	23825459	0.058458	0.073972	0.132434
FUCA1	FUCA1	chr1	-	23845081	23868290	1.885112	2.329021	4.169719
CNR2	CNR2	chr1	-	23870516	23913362	0.0	0.0	0.0
MIR378F	MIR378F	chr1	+	23929070	23929147	0.0	0.0	0.0
PNRC2	PNRC2	chr1	+	23959828	23963459	24.812473	30.655354	54.883240
SRSF10	SRSF10	chr1	-	23964347	23980327	13.413910	20.056561	35.907887
MYOM3	MYOM3	chr1	-	24056041	24112135	0.0	0.0	0.0
IL22RA1	IL22RA1	chr1	-	24119771	24143140	0.000000	0.000000	0.000000
IFNLR1	IFNLR1	chr1	-	24154172	24187289	0.000000	0.000000	0.000000
LINC02800	LINC02800	chr1	+	24200240	24211690	0.000000	0.000000	0.000000
GRHL3	GRHL3	chr1	+	24319357	24364480	0.000000	0.000000	0.000000
STPG1	STPG1	chr1	-	24356999	24415097	0.046124	0.060910	0.109050
NIPAL3	NIPAL3	chr1	+	24413487	24472983	1.924929	4.452498	7.971446
RCAN3AS	RCAN3AS	chr1	-	24496254	24502382	0.000000	0.000000	0.000000
RCAN3	RCAN3	chr1	+	24502344	24541040	1.222395	3.993143	7.149049
NCMAP-DT	NCMAP-DT	chr1	-	24539274	24556024	0.000000	0.000000	0.000000
NCMAP	NCMAP	chr1	+	24556087	24609327	0.0	0.0	0.0
SRRM1	SRRM1	chr1	+	24643302	24673281	11.650531	20.778839	37.201004
CLIC4	CLIC4	chr1	+	24745447	24844319	21.193031	26.183601	46.877319
RUNX3	RUNX3	chr1	-	24899511	24965010	1.775819	2.449538	4.385483
MIR6731	MIR6731	chr1	-	24919345	24919416	0.000000	0.000000	0.000000
MIR4425	MIR4425	chr1	+	25023503	25023586	0.0	0.0	0.0
SYF2	SYF2	chr1	-	25222276	25232502	59.091850	73.006897	130.706528
RSRP1	RSRP1	chr1	-	25242237	25338254	0.066188	1.020400	1.826854
RHD	RHD	chr1	+	25272486	25330445	0.000000	0.000000	0.000000
TMEM50A	TMEM50A	chr1	+	25338334	25362361	42.195229	52.131428	93.332520
RHCE	RHCE	chr1	-	25362249	25420914	0.000000	0.000000	0.000000
MACO1	MACO1	chr1	+	25430858	25500207	2.633206	3.857875	6.906875
LDLRAP1	LDLRAP1	chr1	+	25543606	25568886	0.273164	0.337489	0.604217
MAN1C1	MAN1C1	chr1	+	25616791	25784449	0.000000	0.000000	0.000000
SELENON	SELENON	chr1	+	25800193	25818221	9.038046	11.166340	19.991446
MTFR1L	MTFR1L	chr1	+	25819906	25832942	4.457435	14.029299	25.117092
LOC646471	LOC646471	chr1	-	25819954	25823606	2.005080	2.477239	4.435079
AUNIP	AUNIP	chr1	-	25831913	25859458	3.786119	5.212334	9.331804
PAQR7	PAQR7	chr1	-	25861484	25875708	3.920298	4.843456	8.671391
STMN1	STMN1	chr1	-	25884179	25906877	120.646255	403.176544	721.819580
MIR3917	MIR3917	chr1	-	25906362	25906454	95.916412	118.502960	212.159561
PAFAH2	PAFAH2	chr1	-	25959767	25998063	0.161457	0.199477	0.357130
EXTL1	EXTL1	chr1	+	26021775	26036463	0.000000	0.000000	0.000000
SLC30A2	SLC30A2	chr1	-	26037252	26046118	0.000000	0.000000	0.000000
TRIM63	TRIM63	chr1	-	26051301	26067630	0.000000	0.000000	0.000000
PDIK1L	PDIK1L	chr1	+	26111165	26125555	0.220116	0.429578	0.769087
FAM110D	FAM110D	chr1	+	26159079	26163962	0.000000	0.000000	0.000000
C1orf232	C1orf232	chr1	-	26164101	26168963	0.000000	0.000000	0.000000
ZNF593	ZNF593	chr1	+	26169908	26170873	89.431816	110.491371	197.816132
CNKSR1	CNKSR1	chr1	+	26177491	26189884	0.000000	0.000000	0.000000
CATSPER4	CATSPER4	chr1	+	26190602	26202964	0.000000	0.000000	0.000000
ZPLD2P	ZPLD2P	chr1	+	26225320	26229840	0.000000	0.000000	0.000000
CEP85	CEP85	chr1	+	26234200	26278808	5.396430	6.973708	12.485247
SH3BGRL3	SH3BGRL3	chr1	+	26280086	26281522	235.541306	291.006927	520.998779
UBXN11	UBXN11	chr1	-	26282282	26318265	5.981860	8.284301	14.831642
CD52	CD52	chr1	+	26317958	26320523	0.000000	0.000000	0.000000
CRYBG2	CRYBG2	chr1	-	26321859	26354130	0.000000	0.000000	0.000000
ZNF683	ZNF683	chr1	-	26361634	26372794	0.0	0.0	0.0
LIN28A	LIN28A	chr1	+	26410817	26429728	0.0	0.0	0.0
DHDDS	DHDDS	chr1	+	26432282	26471304	1.887195	9.389781	16.810816
DHDDS-AS1	DHDDS-AS1	chr1	-	26462757	26467537	0.000000	0.000000	0.000000
HMGN2	HMGN2	chr1	+	26472440	26476642	230.391037	284.643890	509.606842
RPS6KA1	RPS6KA1	chr1	+	26529761	26575025	0.060890	0.163725	0.293122
MIR1976	MIR1976	chr1	+	26554542	26554593	0.000000	0.000000	0.000000
LOC101928728	LOC101928728	chr1	-	26691910	26694131	0.507651	0.627193	1.122884
ARID1A	ARID1A	chr1	+	26696015	26782104	5.557543	6.866242	12.292848
PIGV	PIGV	chr1	+	26787054	26800659	0.313232	0.611786	1.095299
ZDHHC18	ZDHHC18	chr1	+	26826688	26857604	2.592316	3.202759	5.733999
SFN	SFN	chr1	+	26863149	26864456	0.000000	0.000000	0.000000
GPN2	GPN2	chr1	-	26876132	26890283	4.628455	5.718371	10.237778
GPATCH3	GPATCH3	chr1	-	26890488	26900467	4.021271	4.968207	8.894735
NR0B2	NR0B2	chr1	-	26911489	26913975	0.0	0.0	0.0
NUDC	NUDC	chr1	+	26921743	26946871	271.157074	335.009583	599.778137
KDF1	KDF1	chr1	-	26949562	26960468	0.0	0.0	0.0
TRNP1	TRNP1	chr1	+	26993692	27000886	0.970394	1.198904	2.146435
TENT5B	TENT5B	chr1	-	27005020	27012850	0.039463	0.048756	0.087289
SLC9A1	SLC9A1	chr1	-	27098809	27155125	0.843361	1.041957	1.865448
WDTC1	WDTC1	chr1	+	27234632	27308636	3.592150	4.438035	7.945553
TMEM222	TMEM222	chr1	+	27322145	27336400	11.592674	16.461155	29.470919
ACTG1P20	ACTG1P20	chr1	+	27323874	27326525	0.936840	1.157449	2.072216
SYTL1	SYTL1	chr1	+	27342022	27353932	0.000000	0.000000	0.000000
MAP3K6	MAP3K6	chr1	-	27355184	27366961	0.493691	0.609946	1.092006
FCN3	FCN3	chr1	-	27369110	27374852	0.000000	0.000000	0.000000
CD164L2	CD164L2	chr1	-	27379176	27383333	0.000000	0.000000	0.000000
GPR3	GPR3	chr1	+	27392622	27395813	2.909176	3.594234	6.434868
WASF2	WASF2	chr1	-	27404230	27490167	24.044186	29.779732	53.315582
AHDC1	AHDC1	chr1	-	27534245	27604144	0.540506	0.678797	1.215272
FGR	FGR	chr1	-	27612064	27635185	0.0	0.0	0.0
LINC02574	LINC02574	chr1	-	27660328	27662722	0.0	0.0	0.0
IFI6	IFI6	chr1	-	27666064	27672192	21.562943	26.678997	47.764240
FAM76A	FAM76A	chr1	+	27725961	27763116	0.242054	0.299053	0.535404
STX12	STX12	chr1	+	27773219	27824443	4.317527	5.334225	9.550030
PPP1R8	PPP1R8	chr1	+	27830782	27851675	7.305714	9.826451	17.592602
SCARNA1	SCARNA1	chr1	+	27834401	27834566	0.000000	0.000000	0.000000
THEMIS2	THEMIS2	chr1	+	27872543	27886685	0.034508	0.042807	0.076639
RPA2	RPA2	chr1	-	27891526	27914797	31.883072	40.143089	71.869431
SMPDL3B	SMPDL3B	chr1	+	27934955	27959152	0.000000	0.000000	0.000000
XKR8	XKR8	chr1	+	27959973	27968093	0.197686	0.244237	0.437266
EYA3	EYA3	chr1	-	27970344	28088637	2.219138	3.318016	5.940347
PTAFR	PTAFR	chr1	-	28147166	28193936	0.000000	0.000000	0.000000
DNAJC8	DNAJC8	chr1	-	28200279	28233029	117.662941	155.429886	278.270966
ATP5IF1	ATP5IF1	chr1	+	28236091	28238105	221.519745	906.576233	1623.071533
SESN2	SESN2	chr1	+	28259518	28282491	0.961202	1.187547	2.126103
MED18	MED18	chr1	+	28329040	28335965	0.127735	0.157814	0.282540
PHACTR4	PHACTR4	chr1	+	28369740	28500364	1.470046	7.680432	13.750517
SNHG3	SNHG3	chr1	+	28505943	28510892	82.250130	106.483536	190.640793
RCC1	RCC1	chr1	+	28506043	28538989	2.567835	18.592180	33.286160
SNORA73A	SNORA73A	chr1	+	28507365	28507571	0.787440	0.972868	1.741755
SNORA73B	SNORA73B	chr1	+	28508558	28508762	0.526829	0.650888	1.165304
TRNAU1AP	TRNAU1AP	chr1	+	28553017	28578545	10.042456	12.407270	22.213121
SNHG12	SNHG12	chr1	-	28578538	28582983	0.223018	0.521609	0.933853
SNORD99	SNORD99	chr1	-	28578743	28578822	0.000000	0.000000	0.000000
SNORA61	SNORA61	chr1	-	28579764	28579893	0.000000	0.000000	0.000000
SNORA44	SNORA44	chr1	-	28580381	28580512	0.090909	0.112316	0.201084
SNORA16A	SNORA16A	chr1	-	28580920	28581053	1.172496	1.448597	2.593469
RAB42	RAB42	chr1	+	28592265	28596666	0.000000	0.000000	0.000000
TAF12	TAF12	chr1	-	28602850	28643067	15.215767	22.391987	40.089073
LINC01715	LINC01715	chr1	+	28643256	28648799	0.837683	1.883864	3.372740
RNU11	RNU11	chr1	+	28648600	28648734	25.776196	31.846016	57.014915
GMEB1	GMEB1	chr1	+	28668784	28719352	0.568617	0.703644	1.259755
YTHDF2	YTHDF2	chr1	+	28736621	28769775	11.280868	14.819293	26.531443
OPRD1	OPRD1	chr1	+	28812170	28871267	0.000000	0.000000	0.000000
EPB41	EPB41	chr1	+	28887091	29120046	0.135668	2.320561	4.154572
TMEM200B	TMEM200B	chr1	-	29119425	29123903	2.084253	2.720885	4.871285
SRSF4	SRSF4	chr1	-	29147745	29181900	24.855240	30.708193	54.977833
MECR	MECR	chr1	-	29192657	29230934	0.081314	0.451318	0.808008
PTPRU	PTPRU	chr1	+	29236522	29326800	0.000000	0.000000	0.000000
LINC01756	LINC01756	chr1	-	29329620	29350114	0.0	0.0	0.0
LINC01648	LINC01648	chr1	-	30013952	30037612	0.0	0.0	0.0
MATN1	MATN1	chr1	-	30711277	30723585	0.000000	0.000000	0.000000
MATN1-AS1	MATN1-AS1	chr1	+	30718772	30726746	0.000000	0.000000	0.000000
LAPTM5	LAPTM5	chr1	-	30732469	30757774	0.114399	0.141338	0.253042
MIR4420	MIR4420	chr1	-	30739156	30739232	0.000000	0.000000	0.000000
LINC01778	LINC01778	chr1	+	30824652	30834284	0.000000	0.000000	0.000000
SDC3	SDC3	chr1	-	30869466	30908758	2.512033	3.103571	5.556419
PUM1	PUM1	chr1	-	30931506	31065717	7.494858	9.259761	16.578037
SNORD103A	SNORD103A	chr1	-	30935689	30949205	0.000000	0.000000	0.000000
SNORD103B	SNORD103B	chr1	-	30935689	30949205	0.000000	0.000000	0.000000
SNORD103C	SNORD103C	chr1	-	30968163	30968237	0.000000	0.000000	0.000000
NKAIN1	NKAIN1	chr1	-	31179745	31239887	0.000000	0.000000	0.000000
SNRNP40	SNRNP40	chr1	-	31259568	31296788	2.268167	2.802279	5.017007
ZCCHC17	ZCCHC17	chr1	+	31296982	31364953	27.518612	38.243893	68.469238
FABP3	FABP3	chr1	-	31365253	31373288	0.140089	0.173077	0.309866
SERINC2	SERINC2	chr1	+	31409777	31434680	0.000000	0.000000	0.000000
LDC1P	LDC1P	chr1	+	31500085	31508566	0.0	0.0	0.0
LINC01226	LINC01226	chr1	+	31518435	31524245	0.0	0.0	0.0
TINAGL1	TINAGL1	chr1	+	31576485	31587686	0.0	0.0	0.0
HCRTR1	HCRTR1	chr1	+	31617689	31627613	0.0	0.0	0.0
PEF1	PEF1	chr1	-	31629862	31644876	17.464289	24.909523	44.596298
COL16A1	COL16A1	chr1	-	31652264	31704017	0.0	0.0	0.0
ADGRB2	ADGRB2	chr1	-	31727117	31764340	0.333289	0.411772	0.737209
MIR4254	MIR4254	chr1	-	31758660	31758735	0.000000	0.000000	0.000000
SPOCD1	SPOCD1	chr1	-	31790422	31816051	0.000000	0.000000	0.000000
PTP4A2	PTP4A2	chr1	-	31906421	31938368	5.845825	7.817799	13.996449
KHDRBS1	KHDRBS1	chr1	+	32013868	32060850	23.355959	36.591599	65.511086
TMEM39B	TMEM39B	chr1	+	32072031	32102866	6.400743	18.257786	32.687481
MIR5585	MIR5585	chr1	+	32086949	32087007	0.000000	0.000000	0.000000
KPNA6	KPNA6	chr1	+	32108056	32176563	5.813040	7.181904	12.857986
TXLNA	TXLNA	chr1	+	32179675	32198285	15.994476	21.062090	37.708118
CCDC28B	CCDC28B	chr1	+	32200595	32205387	7.776937	9.608263	17.201973
IQCC	IQCC	chr1	+	32205671	32208682	0.229574	0.283634	0.507800
DCDC2B	DCDC2B	chr1	+	32209094	32216196	0.000000	0.000000	0.000000
TMEM234	TMEM234	chr1	-	32214477	32222371	1.626582	3.299435	5.907082
EIF3I	EIF3I	chr1	+	32221584	32231604	136.516327	168.663422	301.963348
MTMR9LP	MTMR9LP	chr1	-	32231660	32241710	0.948327	1.171641	2.097625
FAM167B	FAM167B	chr1	+	32247222	32248856	0.000000	0.000000	0.000000
LCK	LCK	chr1	+	32251265	32286167	0.000000	0.000000	0.000000
HDAC1	HDAC1	chr1	+	32292083	32333626	46.908928	57.955120	103.758858
MARCKSL1	MARCKSL1	chr1	-	32333839	32336233	106.514015	131.596115	235.600632
FAM229A	FAM229A	chr1	-	32361270	32362243	0.0	0.0	0.0
TSSK3	TSSK3	chr1	+	32362539	32364309	0.000000	0.000000	0.000000
BSDC1	BSDC1	chr1	-	32364633	32394441	0.335462	0.439649	0.787117
ZBTB8B	ZBTB8B	chr1	+	32465072	32496685	0.000000	0.000000	0.000000
ZBTB8A	ZBTB8A	chr1	+	32539427	32605941	0.339933	0.419981	0.751905
ZBTB8OS	ZBTB8OS	chr1	-	32620823	32650932	53.476387	70.957405	127.037254
RBBP4	RBBP4	chr1	+	32651208	32686211	12.939640	17.114395	30.640434
SYNC	SYNC	chr1	-	32679906	32702770	0.053668	0.066306	0.118709
KIAA1522	KIAA1522	chr1	+	32741830	32774970	0.360382	1.562858	2.798034
YARS1	YARS1	chr1	-	32775239	32818032	46.882816	57.922859	103.701096
S100PBP	S100PBP	chr1	+	32817442	32858879	0.320243	1.128018	2.019526
FNDC5	FNDC5	chr1	-	32862268	32872484	0.000000	0.000000	0.000000
HPCA	HPCA	chr1	+	32886491	32894646	0.062245	0.076903	0.137681
TMEM54	TMEM54	chr1	-	32894595	32901389	46.028145	56.866928	101.810631
RNF19B	RNF19B	chr1	-	32936449	32964809	0.651648	0.817652	1.463867
AK2	AK2	chr1	-	33007940	33036911	16.086384	20.589197	36.861481
AZIN2	AZIN2	chr1	+	33081153	33123492	0.000000	0.000000	0.000000
TRIM62	TRIM62	chr1	-	33145399	33182043	1.519691	1.947891	3.487370
ZNF362	ZNF362	chr1	+	33256492	33300719	0.270786	0.348835	0.624529
A3GALT2	A3GALT2	chr1	-	33306766	33321098	0.0	0.0	0.0
PHC2	PHC2	chr1	-	33323626	33431095	18.483469	44.753242	80.123123
MIR3605	MIR3605	chr1	-	33332393	33332492	0.423397	0.523099	0.936521
PHC2-AS1	PHC2-AS1	chr1	+	33350352	33363245	0.000000	0.000000	0.000000
ZSCAN20	ZSCAN20	chr1	+	33472645	33501639	0.123322	0.152384	0.272818
CSMD2	CSMD2	chr1	-	33513998	34165842	0.0	0.0	0.0
HMGB4	HMGB4	chr1	+	33860475	33864791	0.0	0.0	0.0
CSMD2-AS1	CSMD2-AS1	chr1	+	33868956	33885458	0.0	0.0	0.0
C1orf94	C1orf94	chr1	+	34166993	34219130	0.0	0.0	0.0
MIR552	MIR552	chr1	-	34669599	34669694	0.0	0.0	0.0
GJB5	GJB5	chr1	+	34755047	34758512	0.0	0.0	0.0
GJB4	GJB4	chr1	+	34759740	34762327	0.0	0.0	0.0
GJB3	GJB3	chr1	+	34781214	34786364	0.0	0.0	0.0
GJA4	GJA4	chr1	+	34792999	34795747	0.0	0.0	0.0
SMIM12	SMIM12	chr1	-	34850362	34859749	3.547539	4.848642	8.680676
DLGAP3	DLGAP3	chr1	-	34865436	34929650	0.000000	0.000000	0.000000
LOC653160	LOC653160	chr1	-	34975699	34978706	0.000000	0.000000	0.000000
TMEM35B	TMEM35B	chr1	-	34981526	34985347	0.353899	0.437236	0.782797
